RxPackets;RxTime;RxId;TxId;TxTime;xPos;yPos
34885;39860;4;cam data : 8;39856;86;96
34886;39860;5;cam data : 8;39856;86;96
34887;39860;6;cam data : 8;39856;86;96
34888;39860;7;cam data : 8;39856;86;96
34889;39870;-1;cam data : 6;39866;78;15
34890;39870;0;cam data : 6;39866;78;15
34891;39870;1;cam data : 6;39866;78;15
34892;39870;2;cam data : 6;39866;78;15
34893;39870;3;cam data : 6;39866;78;15
34894;39870;4;cam data : 6;39866;78;15
34895;39870;5;cam data : 6;39866;78;15
34896;39870;7;cam data : 6;39866;78;15
34897;39870;8;cam data : 6;39866;78;15
34898;39877;-1;cam data : 7;39873;42;76
34899;39877;0;cam data : 7;39873;42;76
34900;39877;1;cam data : 7;39873;42;76
34901;39877;2;cam data : 7;39873;42;76
34902;39877;3;cam data : 7;39873;42;76
34903;39877;4;cam data : 7;39873;42;76
34904;39877;5;cam data : 7;39873;42;76
34905;39877;6;cam data : 7;39873;42;76
34906;39877;8;cam data : 7;39873;42;76
34907;39900;-1;cam data : 5;39896;31;25
34908;39900;0;cam data : 5;39896;31;25
34909;39900;1;cam data : 5;39896;31;25
34910;39900;2;cam data : 5;39896;31;25
34911;39900;3;cam data : 5;39896;31;25
34912;39900;4;cam data : 5;39896;31;25
34913;39900;6;cam data : 5;39896;31;25
34914;39900;7;cam data : 5;39896;31;25
34915;39900;8;cam data : 5;39896;31;25
34916;39926;-1;cam data : 1;39922;71;52
34917;39926;0;cam data : 1;39922;71;52
34918;39926;2;cam data : 1;39922;71;52
34919;39926;3;cam data : 1;39922;71;52
34920;39926;4;cam data : 1;39922;71;52
34921;39926;5;cam data : 1;39922;71;52
34922;39926;6;cam data : 1;39922;71;52
34923;39926;7;cam data : 1;39922;71;52
34924;39926;8;cam data : 1;39922;71;52
34925;39931;0;cam data : -1;39927;66;72
34926;39931;1;cam data : -1;39927;66;72
34927;39931;2;cam data : -1;39927;66;72
34928;39931;3;cam data : -1;39927;66;72
34929;39931;4;cam data : -1;39927;66;72
34930;39931;5;cam data : -1;39927;66;72
34931;39931;6;cam data : -1;39927;66;72
34932;39931;7;cam data : -1;39927;66;72
34933;39931;8;cam data : -1;39927;66;72
34934;39939;-1;cam data : 0;39935;65;54
34935;39939;1;cam data : 0;39935;65;54
34936;39939;2;cam data : 0;39935;65;54
34937;39939;3;cam data : 0;39935;65;54
34938;39939;4;cam data : 0;39935;65;54
34939;39939;5;cam data : 0;39935;65;54
34940;39939;6;cam data : 0;39935;65;54
34941;39939;7;cam data : 0;39935;65;54
34942;39939;8;cam data : 0;39935;65;54
34943;39945;-1;cam data : 2;39941;5;26
34944;39945;0;cam data : 2;39941;5;26
34945;39945;1;cam data : 2;39941;5;26
34946;39945;3;cam data : 2;39941;5;26
34947;39945;4;cam data : 2;39941;5;26
34948;39945;5;cam data : 2;39941;5;26
34949;39945;6;cam data : 2;39941;5;26
34950;39945;7;cam data : 2;39941;5;26
34951;39945;8;cam data : 2;39941;5;26
34952;39957;-1;cam data : 3;39953;17;55
34953;39957;0;cam data : 3;39953;17;55
34954;39957;1;cam data : 3;39953;17;55
34955;39957;2;cam data : 3;39953;17;55
34956;39957;4;cam data : 3;39953;17;55
34957;39957;5;cam data : 3;39953;17;55
34958;39957;6;cam data : 3;39953;17;55
34959;39957;7;cam data : 3;39953;17;55
34960;39957;8;cam data : 3;39953;17;55
34961;39958;-1;cam data : 4;39954;59;25
34962;39958;0;cam data : 4;39954;59;25
34963;39958;1;cam data : 4;39954;59;25
34964;39958;2;cam data : 4;39954;59;25
34965;39958;3;cam data : 4;39954;59;25
34966;39958;5;cam data : 4;39954;59;25
34967;39958;6;cam data : 4;39954;59;25
34968;39958;7;cam data : 4;39954;59;25
34969;39958;8;cam data : 4;39954;59;25
34970;39960;-1;cam data : 8;39956;86;96
34971;39960;0;cam data : 8;39956;86;96
34972;39960;1;cam data : 8;39956;86;96
34973;39960;2;cam data : 8;39956;86;96
34974;39960;3;cam data : 8;39956;86;96
34975;39960;4;cam data : 8;39956;86;96
34976;39960;5;cam data : 8;39956;86;96
34977;39960;6;cam data : 8;39956;86;96
34978;39960;7;cam data : 8;39956;86;96
34979;39970;-1;cam data : 6;39966;78;15
34980;39970;0;cam data : 6;39966;78;15
34981;39970;1;cam data : 6;39966;78;15
34982;39970;2;cam data : 6;39966;78;15
34983;39970;3;cam data : 6;39966;78;15
34984;39970;4;cam data : 6;39966;78;15
34985;39970;5;cam data : 6;39966;78;15
34986;39970;7;cam data : 6;39966;78;15
34987;39970;8;cam data : 6;39966;78;15
34988;39977;-1;cam data : 7;39973;42;76
34989;39977;0;cam data : 7;39973;42;76
34990;39977;1;cam data : 7;39973;42;76
34991;39977;2;cam data : 7;39973;42;76
34992;39977;3;cam data : 7;39973;42;76
34993;39977;4;cam data : 7;39973;42;76
34994;39977;5;cam data : 7;39973;42;76
34995;39977;6;cam data : 7;39973;42;76
34996;39977;8;cam data : 7;39973;42;76
34997;40000;-1;cam data : 5;39996;31;25
34998;40000;0;cam data : 5;39996;31;25
34999;40000;1;cam data : 5;39996;31;25
35000;40000;2;cam data : 5;39996;31;25
35001;40000;3;cam data : 5;39996;31;25
35002;40000;4;cam data : 5;39996;31;25
35003;40000;6;cam data : 5;39996;31;25
35004;40000;7;cam data : 5;39996;31;25
35005;40000;8;cam data : 5;39996;31;25
35006;40006;-1;cam data : 6;40002;78;15
35007;40006;0;cam data : 6;40002;78;15
35008;40006;1;cam data : 6;40002;78;15
35009;40006;2;cam data : 6;40002;78;15
35010;40006;3;cam data : 6;40002;78;15
35011;40006;4;cam data : 6;40002;78;15
35012;40006;5;cam data : 6;40002;78;15
35013;40006;7;cam data : 6;40002;78;15
35014;40006;8;cam data : 6;40002;78;15
35015;40026;-1;cam data : 1;40022;71;52
35016;40026;0;cam data : 1;40022;71;52
35017;40026;2;cam data : 1;40022;71;52
35018;40026;3;cam data : 1;40022;71;52
35019;40026;4;cam data : 1;40022;71;52
35020;40026;5;cam data : 1;40022;71;52
35021;40026;6;cam data : 1;40022;71;52
35022;40026;7;cam data : 1;40022;71;52
35023;40026;8;cam data : 1;40022;71;52
35024;40031;0;cam data : -1;40027;66;72
35025;40031;1;cam data : -1;40027;66;72
35026;40031;2;cam data : -1;40027;66;72
35027;40031;3;cam data : -1;40027;66;72
35028;40031;4;cam data : -1;40027;66;72
35029;40031;5;cam data : -1;40027;66;72
35030;40031;6;cam data : -1;40027;66;72
35031;40031;7;cam data : -1;40027;66;72
35032;40031;8;cam data : -1;40027;66;72
35033;40039;-1;cam data : 0;40035;65;54
35034;40039;1;cam data : 0;40035;65;54
35035;40039;2;cam data : 0;40035;65;54
35036;40039;3;cam data : 0;40035;65;54
35037;40039;4;cam data : 0;40035;65;54
35038;40039;5;cam data : 0;40035;65;54
35039;40039;6;cam data : 0;40035;65;54
35040;40039;7;cam data : 0;40035;65;54
35041;40039;8;cam data : 0;40035;65;54
35042;40045;-1;cam data : 2;40041;5;26
35043;40045;0;cam data : 2;40041;5;26
35044;40045;1;cam data : 2;40041;5;26
35045;40045;3;cam data : 2;40041;5;26
35046;40045;4;cam data : 2;40041;5;26
35047;40045;5;cam data : 2;40041;5;26
35048;40045;6;cam data : 2;40041;5;26
35049;40045;7;cam data : 2;40041;5;26
35050;40045;8;cam data : 2;40041;5;26
35051;40057;-1;cam data : 3;40053;17;55
35052;40057;0;cam data : 3;40053;17;55
35053;40057;1;cam data : 3;40053;17;55
35054;40057;2;cam data : 3;40053;17;55
35055;40057;4;cam data : 3;40053;17;55
35056;40057;5;cam data : 3;40053;17;55
35057;40057;6;cam data : 3;40053;17;55
35058;40057;7;cam data : 3;40053;17;55
35059;40057;8;cam data : 3;40053;17;55
35060;40058;-1;cam data : 4;40054;59;25
35061;40058;0;cam data : 4;40054;59;25
35062;40058;1;cam data : 4;40054;59;25
35063;40058;2;cam data : 4;40054;59;25
35064;40058;3;cam data : 4;40054;59;25
35065;40058;5;cam data : 4;40054;59;25
35066;40058;6;cam data : 4;40054;59;25
35067;40058;7;cam data : 4;40054;59;25
35068;40058;8;cam data : 4;40054;59;25
35069;40060;-1;cam data : 8;40056;86;96
35070;40060;0;cam data : 8;40056;86;96
35071;40060;1;cam data : 8;40056;86;96
35072;40060;2;cam data : 8;40056;86;96
35073;40060;3;cam data : 8;40056;86;96
35074;40060;4;cam data : 8;40056;86;96
35075;40060;5;cam data : 8;40056;86;96
35076;40060;6;cam data : 8;40056;86;96
35077;40060;7;cam data : 8;40056;86;96
35078;40067;-1;cam data : 2;40063;5;26
35079;40067;0;cam data : 2;40063;5;26
35080;40067;1;cam data : 2;40063;5;26
35081;40067;3;cam data : 2;40063;5;26
35082;40067;4;cam data : 2;40063;5;26
35083;40067;5;cam data : 2;40063;5;26
35084;40067;6;cam data : 2;40063;5;26
35085;40067;7;cam data : 2;40063;5;26
35086;40067;8;cam data : 2;40063;5;26
35087;40077;-1;cam data : 7;40073;42;76
35088;40077;0;cam data : 7;40073;42;76
35089;40077;1;cam data : 7;40073;42;76
35090;40077;2;cam data : 7;40073;42;76
35091;40077;3;cam data : 7;40073;42;76
35092;40077;4;cam data : 7;40073;42;76
35093;40077;5;cam data : 7;40073;42;76
35094;40077;6;cam data : 7;40073;42;76
35095;40077;8;cam data : 7;40073;42;76
35096;40100;-1;cam data : 5;40096;31;25
35097;40100;0;cam data : 5;40096;31;25
35098;40100;1;cam data : 5;40096;31;25
35099;40100;2;cam data : 5;40096;31;25
35100;40100;3;cam data : 5;40096;31;25
35101;40100;4;cam data : 5;40096;31;25
35102;40100;6;cam data : 5;40096;31;25
35103;40100;7;cam data : 5;40096;31;25
35104;40100;8;cam data : 5;40096;31;25
35105;40106;-1;cam data : 6;40102;78;15
35106;40106;0;cam data : 6;40102;78;15
35107;40106;1;cam data : 6;40102;78;15
35108;40106;2;cam data : 6;40102;78;15
35109;40106;3;cam data : 6;40102;78;15
35110;40106;4;cam data : 6;40102;78;15
35111;40106;5;cam data : 6;40102;78;15
35112;40106;7;cam data : 6;40102;78;15
35113;40106;8;cam data : 6;40102;78;15
35114;40126;-1;cam data : 1;40122;71;52
35115;40126;0;cam data : 1;40122;71;52
35116;40126;2;cam data : 1;40122;71;52
35117;40126;3;cam data : 1;40122;71;52
35118;40126;4;cam data : 1;40122;71;52
35119;40126;5;cam data : 1;40122;71;52
35120;40126;6;cam data : 1;40122;71;52
35121;40126;7;cam data : 1;40122;71;52
35122;40126;8;cam data : 1;40122;71;52
35123;40131;0;cam data : -1;40127;66;72
35124;40131;1;cam data : -1;40127;66;72
35125;40131;2;cam data : -1;40127;66;72
35126;40131;3;cam data : -1;40127;66;72
35127;40131;4;cam data : -1;40127;66;72
35128;40131;5;cam data : -1;40127;66;72
35129;40131;6;cam data : -1;40127;66;72
35130;40131;7;cam data : -1;40127;66;72
35131;40131;8;cam data : -1;40127;66;72
35132;40139;-1;cam data : 0;40135;65;54
35133;40139;1;cam data : 0;40135;65;54
35134;40139;2;cam data : 0;40135;65;54
35135;40139;3;cam data : 0;40135;65;54
35136;40139;4;cam data : 0;40135;65;54
35137;40139;5;cam data : 0;40135;65;54
35138;40139;6;cam data : 0;40135;65;54
35139;40139;7;cam data : 0;40135;65;54
35140;40139;8;cam data : 0;40135;65;54
35141;40157;-1;cam data : 3;40153;17;55
35142;40157;0;cam data : 3;40153;17;55
35143;40157;1;cam data : 3;40153;17;55
35144;40157;2;cam data : 3;40153;17;55
35145;40157;4;cam data : 3;40153;17;55
35146;40157;5;cam data : 3;40153;17;55
35147;40157;6;cam data : 3;40153;17;55
35148;40157;7;cam data : 3;40153;17;55
35149;40157;8;cam data : 3;40153;17;55
35150;40158;-1;cam data : 4;40154;59;25
35151;40158;0;cam data : 4;40154;59;25
35152;40158;1;cam data : 4;40154;59;25
35153;40158;2;cam data : 4;40154;59;25
35154;40158;3;cam data : 4;40154;59;25
35155;40158;5;cam data : 4;40154;59;25
35156;40158;6;cam data : 4;40154;59;25
35157;40158;7;cam data : 4;40154;59;25
35158;40158;8;cam data : 4;40154;59;25
35159;40160;-1;cam data : 8;40156;86;96
35160;40160;0;cam data : 8;40156;86;96
35161;40160;1;cam data : 8;40156;86;96
35162;40160;2;cam data : 8;40156;86;96
35163;40160;3;cam data : 8;40156;86;96
35164;40160;4;cam data : 8;40156;86;96
35165;40160;5;cam data : 8;40156;86;96
35166;40160;6;cam data : 8;40156;86;96
35167;40160;7;cam data : 8;40156;86;96
35168;40167;-1;cam data : 2;40163;5;26
35169;40167;0;cam data : 2;40163;5;26
35170;40167;1;cam data : 2;40163;5;26
35171;40167;3;cam data : 2;40163;5;26
35172;40167;4;cam data : 2;40163;5;26
35173;40167;5;cam data : 2;40163;5;26
35174;40167;6;cam data : 2;40163;5;26
35175;40167;7;cam data : 2;40163;5;26
35176;40167;8;cam data : 2;40163;5;26
35177;40177;-1;cam data : 7;40173;42;76
35178;40177;0;cam data : 7;40173;42;76
35179;40177;1;cam data : 7;40173;42;76
35180;40177;2;cam data : 7;40173;42;76
35181;40177;3;cam data : 7;40173;42;76
35182;40177;4;cam data : 7;40173;42;76
35183;40177;5;cam data : 7;40173;42;76
35184;40177;6;cam data : 7;40173;42;76
35185;40177;8;cam data : 7;40173;42;76
35186;40200;-1;cam data : 5;40196;31;25
35187;40200;0;cam data : 5;40196;31;25
35188;40200;1;cam data : 5;40196;31;25
35189;40200;2;cam data : 5;40196;31;25
35190;40200;3;cam data : 5;40196;31;25
35191;40200;4;cam data : 5;40196;31;25
35192;40200;6;cam data : 5;40196;31;25
35193;40200;7;cam data : 5;40196;31;25
35194;40200;8;cam data : 5;40196;31;25
35195;40206;-1;cam data : 6;40202;78;15
35196;40206;0;cam data : 6;40202;78;15
35197;40206;1;cam data : 6;40202;78;15
35198;40206;2;cam data : 6;40202;78;15
35199;40206;3;cam data : 6;40202;78;15
35200;40206;4;cam data : 6;40202;78;15
35201;40206;5;cam data : 6;40202;78;15
35202;40206;7;cam data : 6;40202;78;15
35203;40206;8;cam data : 6;40202;78;15
35204;40226;-1;cam data : 1;40222;71;52
35205;40226;0;cam data : 1;40222;71;52
35206;40226;2;cam data : 1;40222;71;52
35207;40226;3;cam data : 1;40222;71;52
35208;40226;4;cam data : 1;40222;71;52
35209;40226;5;cam data : 1;40222;71;52
35210;40226;6;cam data : 1;40222;71;52
35211;40226;7;cam data : 1;40222;71;52
35212;40226;8;cam data : 1;40222;71;52
35213;40231;0;cam data : -1;40227;66;72
35214;40231;1;cam data : -1;40227;66;72
35215;40231;2;cam data : -1;40227;66;72
35216;40231;3;cam data : -1;40227;66;72
35217;40231;4;cam data : -1;40227;66;72
35218;40231;5;cam data : -1;40227;66;72
35219;40231;6;cam data : -1;40227;66;72
35220;40231;7;cam data : -1;40227;66;72
35221;40231;8;cam data : -1;40227;66;72
35222;40239;-1;cam data : 0;40235;65;54
35223;40239;1;cam data : 0;40235;65;54
35224;40239;2;cam data : 0;40235;65;54
35225;40239;3;cam data : 0;40235;65;54
35226;40239;4;cam data : 0;40235;65;54
35227;40239;5;cam data : 0;40235;65;54
35228;40239;6;cam data : 0;40235;65;54
35229;40239;7;cam data : 0;40235;65;54
35230;40239;8;cam data : 0;40235;65;54
35231;40257;-1;cam data : 3;40253;17;55
35232;40257;0;cam data : 3;40253;17;55
35233;40257;1;cam data : 3;40253;17;55
35234;40257;2;cam data : 3;40253;17;55
35235;40257;4;cam data : 3;40253;17;55
35236;40257;5;cam data : 3;40253;17;55
35237;40257;6;cam data : 3;40253;17;55
35238;40257;7;cam data : 3;40253;17;55
35239;40257;8;cam data : 3;40253;17;55
35240;40258;-1;cam data : 4;40254;59;25
35241;40258;0;cam data : 4;40254;59;25
35242;40258;1;cam data : 4;40254;59;25
35243;40258;2;cam data : 4;40254;59;25
35244;40258;3;cam data : 4;40254;59;25
35245;40258;5;cam data : 4;40254;59;25
35246;40258;6;cam data : 4;40254;59;25
35247;40258;7;cam data : 4;40254;59;25
35248;40258;8;cam data : 4;40254;59;25
35249;40260;-1;cam data : 8;40256;86;96
35250;40260;0;cam data : 8;40256;86;96
35251;40260;1;cam data : 8;40256;86;96
35252;40260;2;cam data : 8;40256;86;96
35253;40260;3;cam data : 8;40256;86;96
35254;40260;4;cam data : 8;40256;86;96
35255;40260;5;cam data : 8;40256;86;96
35256;40260;6;cam data : 8;40256;86;96
35257;40260;7;cam data : 8;40256;86;96
35258;40267;-1;cam data : 2;40263;5;26
35259;40267;0;cam data : 2;40263;5;26
35260;40267;1;cam data : 2;40263;5;26
35261;40267;3;cam data : 2;40263;5;26
35262;40267;4;cam data : 2;40263;5;26
35263;40267;5;cam data : 2;40263;5;26
35264;40267;6;cam data : 2;40263;5;26
35265;40267;7;cam data : 2;40263;5;26
35266;40267;8;cam data : 2;40263;5;26
35267;40277;-1;cam data : 7;40273;42;76
35268;40277;0;cam data : 7;40273;42;76
35269;40277;1;cam data : 7;40273;42;76
35270;40277;2;cam data : 7;40273;42;76
35271;40277;3;cam data : 7;40273;42;76
35272;40277;4;cam data : 7;40273;42;76
35273;40277;5;cam data : 7;40273;42;76
35274;40277;6;cam data : 7;40273;42;76
35275;40277;8;cam data : 7;40273;42;76
35276;40300;-1;cam data : 5;40296;31;25
35277;40300;0;cam data : 5;40296;31;25
35278;40300;1;cam data : 5;40296;31;25
35279;40300;2;cam data : 5;40296;31;25
35280;40300;3;cam data : 5;40296;31;25
35281;40300;4;cam data : 5;40296;31;25
35282;40300;6;cam data : 5;40296;31;25
35283;40300;7;cam data : 5;40296;31;25
35284;40300;8;cam data : 5;40296;31;25
35285;40306;-1;cam data : 6;40302;78;15
35286;40306;0;cam data : 6;40302;78;15
35287;40306;1;cam data : 6;40302;78;15
35288;40306;2;cam data : 6;40302;78;15
35289;40306;3;cam data : 6;40302;78;15
35290;40306;4;cam data : 6;40302;78;15
35291;40306;5;cam data : 6;40302;78;15
35292;40306;7;cam data : 6;40302;78;15
35293;40306;8;cam data : 6;40302;78;15
35294;40323;-1;cam data : 1;40319;71;52
35295;40323;0;cam data : 1;40319;71;52
35296;40323;2;cam data : 1;40319;71;52
35297;40323;3;cam data : 1;40319;71;52
35298;40323;4;cam data : 1;40319;71;52
35299;40323;5;cam data : 1;40319;71;52
35300;40323;6;cam data : 1;40319;71;52
35301;40323;7;cam data : 1;40319;71;52
35302;40323;8;cam data : 1;40319;71;52
35303;40327;-1;cam data : 3;40323;17;55
35304;40327;0;cam data : 3;40323;17;55
35305;40327;1;cam data : 3;40323;17;55
35306;40327;2;cam data : 3;40323;17;55
35307;40327;4;cam data : 3;40323;17;55
35308;40327;5;cam data : 3;40323;17;55
35309;40327;6;cam data : 3;40323;17;55
35310;40327;7;cam data : 3;40323;17;55
35311;40327;8;cam data : 3;40323;17;55
35312;40331;0;cam data : -1;40327;66;72
35313;40331;1;cam data : -1;40327;66;72
35314;40331;2;cam data : -1;40327;66;72
35315;40331;3;cam data : -1;40327;66;72
35316;40331;4;cam data : -1;40327;66;72
35317;40331;5;cam data : -1;40327;66;72
35318;40331;6;cam data : -1;40327;66;72
35319;40331;7;cam data : -1;40327;66;72
35320;40331;8;cam data : -1;40327;66;72
35321;40339;-1;cam data : 0;40335;65;54
35322;40339;1;cam data : 0;40335;65;54
35323;40339;2;cam data : 0;40335;65;54
35324;40339;3;cam data : 0;40335;65;54
35325;40339;4;cam data : 0;40335;65;54
35326;40339;5;cam data : 0;40335;65;54
35327;40339;6;cam data : 0;40335;65;54
35328;40339;7;cam data : 0;40335;65;54
35329;40339;8;cam data : 0;40335;65;54
35330;40358;-1;cam data : 4;40354;59;25
35331;40358;0;cam data : 4;40354;59;25
35332;40358;1;cam data : 4;40354;59;25
35333;40358;2;cam data : 4;40354;59;25
35334;40358;3;cam data : 4;40354;59;25
35335;40358;5;cam data : 4;40354;59;25
35336;40358;6;cam data : 4;40354;59;25
35337;40358;7;cam data : 4;40354;59;25
35338;40358;8;cam data : 4;40354;59;25
35339;40360;-1;cam data : 8;40356;86;96
35340;40360;0;cam data : 8;40356;86;96
35341;40360;1;cam data : 8;40356;86;96
35342;40360;2;cam data : 8;40356;86;96
35343;40360;3;cam data : 8;40356;86;96
35344;40360;4;cam data : 8;40356;86;96
35345;40360;5;cam data : 8;40356;86;96
35346;40360;6;cam data : 8;40356;86;96
35347;40360;7;cam data : 8;40356;86;96
35348;40367;-1;cam data : 2;40363;5;26
35349;40367;0;cam data : 2;40363;5;26
35350;40367;1;cam data : 2;40363;5;26
35351;40367;3;cam data : 2;40363;5;26
35352;40367;4;cam data : 2;40363;5;26
35353;40367;5;cam data : 2;40363;5;26
35354;40367;6;cam data : 2;40363;5;26
35355;40367;7;cam data : 2;40363;5;26
35356;40367;8;cam data : 2;40363;5;26
35357;40377;-1;cam data : 7;40373;42;76
35358;40377;0;cam data : 7;40373;42;76
35359;40377;1;cam data : 7;40373;42;76
35360;40377;2;cam data : 7;40373;42;76
35361;40377;3;cam data : 7;40373;42;76
35362;40377;4;cam data : 7;40373;42;76
35363;40377;5;cam data : 7;40373;42;76
35364;40377;6;cam data : 7;40373;42;76
35365;40377;8;cam data : 7;40373;42;76
35366;40400;-1;cam data : 5;40396;31;25
35367;40400;0;cam data : 5;40396;31;25
35368;40400;1;cam data : 5;40396;31;25
35369;40400;2;cam data : 5;40396;31;25
35370;40400;3;cam data : 5;40396;31;25
35371;40400;4;cam data : 5;40396;31;25
35372;40400;6;cam data : 5;40396;31;25
35373;40400;7;cam data : 5;40396;31;25
35374;40400;8;cam data : 5;40396;31;25
35375;40406;-1;cam data : 6;40402;78;15
35376;40406;0;cam data : 6;40402;78;15
35377;40406;1;cam data : 6;40402;78;15
35378;40406;2;cam data : 6;40402;78;15
35379;40406;3;cam data : 6;40402;78;15
35380;40406;4;cam data : 6;40402;78;15
35381;40406;5;cam data : 6;40402;78;15
35382;40406;7;cam data : 6;40402;78;15
35383;40406;8;cam data : 6;40402;78;15
35384;40407;-1;cam data : 7;40403;42;76
35385;40407;0;cam data : 7;40403;42;76
35386;40407;1;cam data : 7;40403;42;76
35387;40407;2;cam data : 7;40403;42;76
35388;40407;3;cam data : 7;40403;42;76
35389;40407;4;cam data : 7;40403;42;76
35390;40407;5;cam data : 7;40403;42;76
35391;40407;6;cam data : 7;40403;42;76
35392;40407;8;cam data : 7;40403;42;76
35393;40423;-1;cam data : 1;40419;71;52
35394;40423;0;cam data : 1;40419;71;52
35395;40423;2;cam data : 1;40419;71;52
35396;40423;3;cam data : 1;40419;71;52
35397;40423;4;cam data : 1;40419;71;52
35398;40423;5;cam data : 1;40419;71;52
35399;40423;6;cam data : 1;40419;71;52
35400;40423;7;cam data : 1;40419;71;52
35401;40423;8;cam data : 1;40419;71;52
35402;40427;-1;cam data : 3;40423;17;55
35403;40427;0;cam data : 3;40423;17;55
35404;40427;1;cam data : 3;40423;17;55
35405;40427;2;cam data : 3;40423;17;55
35406;40427;4;cam data : 3;40423;17;55
35407;40427;5;cam data : 3;40423;17;55
35408;40427;6;cam data : 3;40423;17;55
35409;40427;7;cam data : 3;40423;17;55
35410;40427;8;cam data : 3;40423;17;55
35411;40431;0;cam data : -1;40427;66;72
35412;40431;1;cam data : -1;40427;66;72
35413;40431;2;cam data : -1;40427;66;72
35414;40431;3;cam data : -1;40427;66;72
35415;40431;4;cam data : -1;40427;66;72
35416;40431;5;cam data : -1;40427;66;72
35417;40431;6;cam data : -1;40427;66;72
35418;40431;7;cam data : -1;40427;66;72
35419;40431;8;cam data : -1;40427;66;72
35420;40439;-1;cam data : 0;40435;65;54
35421;40439;1;cam data : 0;40435;65;54
35422;40439;2;cam data : 0;40435;65;54
35423;40439;3;cam data : 0;40435;65;54
35424;40439;4;cam data : 0;40435;65;54
35425;40439;5;cam data : 0;40435;65;54
35426;40439;6;cam data : 0;40435;65;54
35427;40439;7;cam data : 0;40435;65;54
35428;40439;8;cam data : 0;40435;65;54
35429;40458;-1;cam data : 4;40454;59;25
35430;40458;0;cam data : 4;40454;59;25
35431;40458;1;cam data : 4;40454;59;25
35432;40458;2;cam data : 4;40454;59;25
35433;40458;3;cam data : 4;40454;59;25
35434;40458;5;cam data : 4;40454;59;25
35435;40458;6;cam data : 4;40454;59;25
35436;40458;7;cam data : 4;40454;59;25
35437;40458;8;cam data : 4;40454;59;25
35438;40460;-1;cam data : 8;40456;86;96
35439;40460;0;cam data : 8;40456;86;96
35440;40460;1;cam data : 8;40456;86;96
35441;40460;2;cam data : 8;40456;86;96
35442;40460;3;cam data : 8;40456;86;96
35443;40460;4;cam data : 8;40456;86;96
35444;40460;5;cam data : 8;40456;86;96
35445;40460;6;cam data : 8;40456;86;96
35446;40460;7;cam data : 8;40456;86;96
35447;40467;-1;cam data : 2;40463;5;26
35448;40467;0;cam data : 2;40463;5;26
35449;40467;1;cam data : 2;40463;5;26
35450;40467;3;cam data : 2;40463;5;26
35451;40467;4;cam data : 2;40463;5;26
35452;40467;5;cam data : 2;40463;5;26
35453;40467;6;cam data : 2;40463;5;26
35454;40467;7;cam data : 2;40463;5;26
35455;40467;8;cam data : 2;40463;5;26
35456;40492;-1;cam data : 8;40488;86;96
35457;40492;0;cam data : 8;40488;86;96
35458;40492;1;cam data : 8;40488;86;96
35459;40492;2;cam data : 8;40488;86;96
35460;40492;3;cam data : 8;40488;86;96
35461;40492;4;cam data : 8;40488;86;96
35462;40492;5;cam data : 8;40488;86;96
35463;40492;6;cam data : 8;40488;86;96
35464;40492;7;cam data : 8;40488;86;96
35465;40500;-1;cam data : 5;40496;31;25
35466;40500;0;cam data : 5;40496;31;25
35467;40500;1;cam data : 5;40496;31;25
35468;40500;2;cam data : 5;40496;31;25
35469;40500;3;cam data : 5;40496;31;25
35470;40500;4;cam data : 5;40496;31;25
35471;40500;6;cam data : 5;40496;31;25
35472;40500;7;cam data : 5;40496;31;25
35473;40500;8;cam data : 5;40496;31;25
35474;40506;-1;cam data : 6;40502;78;15
35475;40506;0;cam data : 6;40502;78;15
35476;40506;1;cam data : 6;40502;78;15
35477;40506;2;cam data : 6;40502;78;15
35478;40506;3;cam data : 6;40502;78;15
35479;40506;4;cam data : 6;40502;78;15
35480;40506;5;cam data : 6;40502;78;15
35481;40506;7;cam data : 6;40502;78;15
35482;40506;8;cam data : 6;40502;78;15
35483;40507;-1;cam data : 7;40503;42;76
35484;40507;0;cam data : 7;40503;42;76
35485;40507;1;cam data : 7;40503;42;76
35486;40507;2;cam data : 7;40503;42;76
35487;40507;3;cam data : 7;40503;42;76
35488;40507;4;cam data : 7;40503;42;76
35489;40507;5;cam data : 7;40503;42;76
35490;40507;6;cam data : 7;40503;42;76
35491;40507;8;cam data : 7;40503;42;76
35492;40523;-1;cam data : 1;40519;71;52
35493;40523;0;cam data : 1;40519;71;52
35494;40523;2;cam data : 1;40519;71;52
35495;40523;3;cam data : 1;40519;71;52
35496;40523;4;cam data : 1;40519;71;52
35497;40523;5;cam data : 1;40519;71;52
35498;40523;6;cam data : 1;40519;71;52
35499;40523;7;cam data : 1;40519;71;52
35500;40523;8;cam data : 1;40519;71;52
35501;40527;-1;cam data : 3;40523;17;55
35502;40527;0;cam data : 3;40523;17;55
35503;40527;1;cam data : 3;40523;17;55
35504;40527;2;cam data : 3;40523;17;55
35505;40527;4;cam data : 3;40523;17;55
35506;40527;5;cam data : 3;40523;17;55
35507;40527;6;cam data : 3;40523;17;55
35508;40527;7;cam data : 3;40523;17;55
35509;40527;8;cam data : 3;40523;17;55
35510;40531;0;cam data : -1;40527;66;72
35511;40531;1;cam data : -1;40527;66;72
35512;40531;2;cam data : -1;40527;66;72
35513;40531;3;cam data : -1;40527;66;72
35514;40531;4;cam data : -1;40527;66;72
35515;40531;5;cam data : -1;40527;66;72
35516;40531;6;cam data : -1;40527;66;72
